"","ID","JobTitle","FulltimeParttime","PositionTitle","Level","Scool","Day","Entrance","Exit"
"965",408,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","16:00-16:30"
"966",409,"Professor","Full-Time","Professor","E","HASS","Monday","8:00-8:30","16:30-17:00"
"967",409,"Professor","Full-Time","Professor","E","HASS","Thursday","8:30-9:00","16:30-17:00"
"968",409,"Professor","Full-Time","Professor","E","HASS","Tuesday","8:30-9:00","16:00-16:30"
"969",409,"Professor","Full-Time","Professor","E","HASS","Wednesday","8:30-9:00","17:00-17:30"
"970",411,"ADFA Administrative","Full-Time","Client Service Officer","5","HASS","Tuesday","7:30-8:00","16:00-16:30"
"971",411,"ADFA Administrative","Full-Time","Client Service Officer","5","HASS","Wednesday","8:00-8:30","17:30-18:00"
"972",412,"Research Associate","Full-Time","Research Associate","A","HASS","Friday","8:00-8:30","17:00-17:30"
"973",412,"Research Associate","Full-Time","Research Associate","A","HASS","Monday","8:00-8:30","16:30-17:00"
"974",412,"Research Associate","Full-Time","Research Associate","A","HASS","Tuesday","8:00-8:30","16:30-17:00"
"975",412,"Research Associate","Full-Time","Research Associate","A","HASS","Wednesday","8:00-8:30","16:00-16:30"
"976",413,"Associate Professor","Full-Time","Associate Professor","D","HASS","Friday","9:00-9:30","16:30-17:00"
"977",413,"Associate Professor","Full-Time","Associate Professor","D","HASS","Monday","8:00-8:30","17:00-17:30"
"978",413,"Associate Professor","Full-Time","Associate Professor","D","HASS","Wednesday","8:30-9:00","16:00-16:30"
"979",414,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","15:30-16:00"
"980",414,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","7:00-7:30","16:30-17:00"
"981",414,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:00-8:30","16:30-17:00"
"982",414,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","17:30-18:00"
"983",417,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:30-9:00","15:30-16:00"
"984",417,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","7:30-8:00","16:00-16:30"
"985",418,"Professor","Full-Time","Professor","E","HASS","Thursday","8:00-8:30","16:30-17:00"
"986",420,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:00-8:30","17:00-17:30"
"987",420,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:30-9:00","16:00-16:30"
"988",420,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:30-9:00","15:00-15:30"
"989",420,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:30-9:00","16:30-17:00"
"990",420,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:30-9:00","16:30-17:00"
"991",423,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:00-8:30","15:30-16:00"
"992",423,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:00-8:30","16:00-16:30"
"993",423,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:30-9:00","16:30-17:00"
"994",425,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","HASS","Monday","8:00-8:30","16:30-17:00"
"995",425,"Deputy Head of School","Full-Time","Deputy Head (Administration)","D","HASS","Thursday","8:30-9:00","15:30-16:00"
"996",426,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:30-9:00","17:00-17:30"
"997",426,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","17:30-18:00"
"998",426,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:30-9:00","17:30-18:00"
"999",426,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:30-9:00","16:00-16:30"
"1000",428,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Friday","8:30-9:00","16:00-16:30"
"1001",428,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Monday","8:30-9:00","16:00-16:30"
"1002",428,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Tuesday","8:30-9:00","16:30-17:00"
"1003",428,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Wednesday","8:00-8:30","16:00-16:30"
"1004",429,"Research Associate","Full-Time","Research Associate","A","HASS","Friday","8:30-9:00","17:30-18:00"
"1005",429,"Research Associate","Full-Time","Research Associate","A","HASS","Thursday","8:00-8:30","16:00-16:30"
"1006",429,"Research Associate","Full-Time","Research Associate","A","HASS","Tuesday","8:00-8:30","17:30-18:00"
"1007",431,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:30-9:00","15:30-16:00"
"1008",431,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","16:30-17:00"
"1009",431,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:00-8:30","17:00-17:30"
"1010",431,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:30-9:00","16:30-17:00"
"1011",431,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","16:00-16:30"
"1012",432,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Friday","9:00-9:30","16:30-17:00"
"1013",432,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Monday","7:30-8:00","15:30-16:00"
"1014",432,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Tuesday","8:00-8:30","17:00-17:30"
"1015",432,"Senior Research Associate","Full-Time","Senior Research Associate","A","HASS","Wednesday","8:30-9:00","17:30-18:00"
"1016",433,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Thursday","8:30-9:00","17:30-18:00"
"1017",435,"ADFA Administrative","Full-Time","Technical Officer","8","HASS","Thursday","8:30-9:00","16:30-17:00"
"1018",435,"ADFA Administrative","Full-Time","Technical Officer","8","HASS","Tuesday","9:00-9:30","16:00-16:30"
"1019",435,"ADFA Administrative","Full-Time","Technical Officer","8","HASS","Wednesday","8:30-9:00","16:30-17:00"
"1020",437,"Professor","Full-Time","Professor","E","HASS","Friday","8:30-9:00","16:00-16:30"
"1021",437,"Professor","Full-Time","Professor","E","HASS","Thursday","8:30-9:00","16:00-16:30"
"1022",437,"Professor","Full-Time","Professor","E","HASS","Tuesday","8:30-9:00","16:30-17:00"
"1023",437,"Professor","Full-Time","Professor","E","HASS","Wednesday","8:00-8:30","16:00-16:30"
"1024",438,"Postdoctoral Fellow","Part-Time","Postdoc - Surrogate Modelling","A","HASS","Tuesday","8:30-9:00","16:00-16:30"
"1025",441,"ADFA Administrative","Full-Time","Client Service Officer","6","HASS","Friday","8:30-9:00","16:00-16:30"
"1026",441,"ADFA Administrative","Full-Time","Client Service Officer","6","HASS","Monday","8:00-8:30","16:30-17:00"
"1027",441,"ADFA Administrative","Full-Time","Client Service Officer","6","HASS","Thursday","8:00-8:30","17:00-17:30"
"1028",441,"ADFA Administrative","Full-Time","Client Service Officer","6","HASS","Tuesday","8:30-9:00","16:00-16:30"
"1029",442,"Professor","Full-Time","Professor","E","HASS","Friday","8:00-8:30","15:30-16:00"
"1030",442,"Professor","Full-Time","Professor","E","HASS","Monday","8:00-8:30","16:30-17:00"
"1031",445,"Senior Research Associate","Full-Time","Research Associate","A","HASS","Friday","8:00-8:30","17:00-17:30"
"1032",445,"Senior Research Associate","Full-Time","Research Associate","A","HASS","Monday","7:00-7:30","16:00-16:30"
"1033",445,"Senior Research Associate","Full-Time","Research Associate","A","HASS","Wednesday","8:30-9:00","16:00-16:30"
"1034",448,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Friday","8:30-9:00","16:00-16:30"
"1035",448,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Monday","8:30-9:00","16:30-17:00"
"1036",448,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Thursday","8:00-8:30","17:00-17:30"
"1037",448,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Tuesday","9:00-9:30","17:30-18:00"
"1038",449,"Research Associate","Full-Time","Research Associate","A","HASS","Friday","8:00-8:30","16:00-16:30"
"1039",449,"Research Associate","Full-Time","Research Associate","A","HASS","Monday","8:00-8:30","17:00-17:30"
"1040",449,"Research Associate","Full-Time","Research Associate","A","HASS","Thursday","8:30-9:00","16:00-16:30"
"1041",449,"Research Associate","Full-Time","Research Associate","A","HASS","Tuesday","8:30-9:00","15:00-15:30"
"1042",450,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","16:00-16:30"
"1043",450,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:00-8:30","16:30-17:00"
"1044",450,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","15:30-16:00"
"1045",451,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:00-8:30","15:30-16:00"
"1046",451,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:00-8:30","15:30-16:00"
"1047",453,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Friday","9:00-9:30","15:30-16:00"
"1048",453,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Monday","8:00-8:30","16:30-17:00"
"1049",453,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Thursday","8:00-8:30","17:00-17:30"
"1050",453,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Tuesday","7:30-8:00","16:00-16:30"
"1051",453,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","HASS","Wednesday","7:30-8:00","16:00-16:30"
"1052",454,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:00-8:30","16:30-17:00"
"1053",454,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:30-9:00","16:30-17:00"
"1054",454,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:00-8:30","16:00-16:30"
"1055",454,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:30-9:00","16:30-17:00"
"1056",454,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","7:00-7:30","16:00-16:30"
"1057",455,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","HASS","Friday","8:00-8:30","17:00-17:30"
"1058",455,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","HASS","Thursday","8:00-8:30","16:00-16:30"
"1059",455,"Lecturer","Full-Time","Lecturer - Sys Eng. & Project","B","HASS","Wednesday","7:30-8:00","17:00-17:30"
"1060",457,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","8:30-9:00","15:30-16:00"
"1061",457,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","17:00-17:30"
"1062",457,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","8:00-8:30","16:00-16:30"
"1063",457,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:00-8:30","16:00-16:30"
"1064",457,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","17:00-17:30"
"1065",460,"Lecturer","Full-Time","Lecturer - Aviation","B","HASS","Monday","7:30-8:00","16:30-17:00"
"1066",460,"Lecturer","Full-Time","Lecturer - Aviation","B","HASS","Thursday","8:00-8:30","15:00-15:30"
"1067",460,"Lecturer","Full-Time","Lecturer - Aviation","B","HASS","Tuesday","9:00-9:30","16:30-17:00"
"1068",460,"Lecturer","Full-Time","Lecturer - Aviation","B","HASS","Wednesday","8:30-9:00","17:00-17:30"
"1069",461,"Research Associate","Full-Time","Research Associate - FTSI","A","HASS","Friday","8:30-9:00","16:30-17:00"
"1070",461,"Research Associate","Full-Time","Research Associate - FTSI","A","HASS","Tuesday","8:30-9:00","16:00-16:30"
"1071",461,"Research Associate","Full-Time","Research Associate - FTSI","A","HASS","Wednesday","8:00-8:30","16:00-16:30"
"1072",463,"ADFA Administrative","Full-Time","Flight Operations Engineer","2","HASS","Friday","8:30-9:00","16:30-17:00"
"1073",463,"ADFA Administrative","Full-Time","Flight Operations Engineer","2","HASS","Wednesday","8:00-8:30","16:30-17:00"
"1074",465,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Monday","8:30-9:00","16:30-17:00"
"1075",465,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Thursday","8:00-8:30","16:00-16:30"
"1076",465,"Research Associate","Full-Time","Research Staff Level A","A","HASS","Tuesday","8:30-9:00","15:00-15:30"
"1077",468,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Thursday","7:00-7:30","15:30-16:00"
"1078",468,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:00-8:30","16:30-17:00"
"1079",468,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:00-8:30","16:30-17:00"
"1080",469,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Friday","9:00-9:30","17:30-18:00"
"1081",469,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:00-8:30","16:00-16:30"
"1082",469,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Tuesday","8:30-9:00","16:00-16:30"
"1083",469,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Wednesday","8:30-9:00","17:00-17:30"
"1084",472,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","HASS","Friday","8:00-8:30","16:00-16:30"
"1085",472,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","HASS","Monday","8:00-8:30","16:30-17:00"
"1086",472,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","HASS","Thursday","8:30-9:00","17:00-17:30"
"1087",472,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","HASS","Wednesday","7:30-8:00","16:30-17:00"
"1088",473,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","1","HASS","Friday","8:00-8:30","16:00-16:30"
"1089",473,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","1","HASS","Tuesday","8:00-8:30","15:30-16:00"
"1090",473,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","1","HASS","Wednesday","8:30-9:00","16:00-16:30"
"1091",474,"ADFA Technical Staff","Full-Time","Flight Software Eng Lead","6","HASS","Thursday","8:00-8:30","16:30-17:00"
"1092",474,"ADFA Technical Staff","Full-Time","Flight Software Eng Lead","6","HASS","Tuesday","8:00-8:30","15:30-16:00"
"1093",474,"ADFA Technical Staff","Full-Time","Flight Software Eng Lead","6","HASS","Wednesday","7:30-8:00","16:00-16:30"
"1094",475,"Research Associate","Full-Time","Research Associate","A","HASS","Friday","8:00-8:30","17:30-18:00"
"1095",475,"Research Associate","Full-Time","Research Associate","A","HASS","Monday","8:30-9:00","16:30-17:00"
