"","ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
"280",142,"PGRD","F","Semester 1 2016","HASS","Wednesday","9:00-9:30","16:00-16:30"
"281",144,"PGRD","M","Semester 2 2016","SEIT","Friday","8:00-8:30","15:00-15:30"
"282",144,"PGRD","M","Semester 2 2016","SEIT","Monday","8:30-9:00","16:00-16:30"
"283",144,"PGRD","M","Semester 2 2016","SEIT","Thursday","8:00-8:30","16:00-16:30"
"284",144,"PGRD","M","Semester 2 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"285",147,"PGRD","M","Semester 1 2016","BUS","Friday","9:00-9:30","17:00-17:30"
"286",147,"PGRD","M","Semester 1 2016","BUS","Monday","8:30-9:00","15:30-16:00"
"287",148,"PGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
"288",148,"PGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","15:30-16:00"
"289",151,"UGRD","M","Semester 1 2016","SEIT","Friday","8:00-8:30","16:30-17:00"
"290",151,"UGRD","M","Semester 1 2016","SEIT","Monday","8:30-9:00","16:00-16:30"
"291",151,"UGRD","M","Semester 1 2016","SEIT","Thursday","8:00-8:30","17:30-18:00"
"292",151,"UGRD","M","Semester 1 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"293",151,"UGRD","M","Semester 1 2016","SEIT","Wednesday","8:30-9:00","17:00-17:30"
"294",152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
"295",152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","16:30-17:00"
"296",152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","9:00-9:30","16:00-16:30"
"297",152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","17:00-17:30"
"298",152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"299",153,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"300",153,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
"301",153,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:30-16:00"
"302",153,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"303",153,"UGRD","M","Semester 1 2018","SEIT","Wednesday","7:00-7:30","17:30-18:00"
"304",154,"UGRD","F","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"305",154,"UGRD","F","Semester 2 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"306",154,"UGRD","F","Semester 2 2018","SEIT","Saturday","8:30-9:00","17:00-17:30"
"307",154,"UGRD","F","Semester 2 2018","SEIT","Sunday","8:00-8:30","17:30-18:00"
"308",154,"UGRD","F","Semester 2 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
"309",154,"UGRD","F","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"310",154,"UGRD","F","Semester 2 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"311",155,"PGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
"312",155,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"313",155,"PGRD","M","Semester 2 2017","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"314",156,"UGRD","M","Semester 2 2018","BUS","Friday","8:00-8:30","16:00-16:30"
"315",156,"UGRD","M","Semester 2 2018","BUS","Monday","8:00-8:30","15:30-16:00"
"316",156,"UGRD","M","Semester 2 2018","BUS","Thursday","7:30-8:00","15:30-16:00"
"317",156,"UGRD","M","Semester 2 2018","BUS","Tuesday","7:30-8:00","15:30-16:00"
"318",156,"UGRD","M","Semester 2 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
"319",157,"PGRD","M","Semester 2 2017","SEIT","Friday","8:30-9:00","15:00-15:30"
"320",157,"PGRD","M","Semester 2 2017","SEIT","Monday","8:30-9:00","15:30-16:00"
"321",157,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:30-9:00","17:30-18:00"
"322",157,"PGRD","M","Semester 2 2017","SEIT","Wednesday","8:30-9:00","16:30-17:00"
"323",161,"UGRD","F","Semester 1 2017","SEIT","Friday","8:00-8:30","16:30-17:00"
"324",161,"UGRD","F","Semester 1 2017","SEIT","Monday","7:00-7:30","15:30-16:00"
"325",161,"UGRD","F","Semester 1 2017","SEIT","Thursday","8:00-8:30","15:30-16:00"
"326",161,"UGRD","F","Semester 1 2017","SEIT","Tuesday","8:00-8:30","15:00-15:30"
"327",161,"UGRD","F","Semester 1 2017","SEIT","Wednesday","8:30-9:00","15:00-15:30"
"328",165,"UGRD","M","Semester 1 2017","SEIT","Friday","9:30-10:00","15:00-15:30"
"329",165,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:00-15:30"
"330",165,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","17:30-18:00"
"331",165,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"332",165,"UGRD","M","Semester 1 2017","SEIT","Wednesday","7:30-8:00","16:00-16:30"
"333",166,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"334",166,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
"335",166,"UGRD","M","Semester 1 2018","SEIT","Thursday","7:00-7:30","16:00-16:30"
"336",166,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"337",166,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:00-15:30"
"338",167,"UGRD","M","Semester 1 2018","BUS","Friday","8:00-8:30","16:00-16:30"
"339",167,"UGRD","M","Semester 1 2018","BUS","Monday","8:00-8:30","15:00-15:30"
"340",167,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","15:30-16:00"
"341",167,"UGRD","M","Semester 1 2018","BUS","Tuesday","9:00-9:30","15:30-16:00"
"342",167,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
"343",168,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:30-17:00"
"344",168,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:30-16:00"
"345",168,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","16:30-17:00"
"346",168,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
"347",168,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"348",168,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","17:00-17:30"
"349",169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"350",169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"351",169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
"352",169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"353",169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:00-9:30","16:30-17:00"
"354",170,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:00-16:30"
"355",170,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
"356",170,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:30-16:00"
"357",170,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"358",170,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"359",172,"PGRD","F","Semester 1 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
"360",172,"PGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
"361",172,"PGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"362",172,"PGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"363",175,"PGRD","F","Semester 2 2018","BUS","Friday","8:00-8:30","15:00-15:30"
"364",175,"PGRD","F","Semester 2 2018","BUS","Monday","7:30-8:00","16:30-17:00"
"365",175,"PGRD","F","Semester 2 2018","BUS","Thursday","8:30-9:00","16:00-16:30"
"366",175,"PGRD","F","Semester 2 2018","BUS","Tuesday","8:00-8:30","16:30-17:00"
"367",175,"PGRD","F","Semester 2 2018","BUS","Wednesday","8:30-9:00","16:30-17:00"
"368",177,"PGRD","F","Semester 1 2017","HASS","Friday","8:00-8:30","16:30-17:00"
"369",177,"PGRD","F","Semester 1 2017","HASS","Monday","8:30-9:00","16:00-16:30"
"370",177,"PGRD","F","Semester 1 2017","HASS","Tuesday","8:00-8:30","15:30-16:00"
"371",179,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","15:30-16:00"
"372",179,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
"373",179,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","16:00-16:30"
"374",179,"UGRD","M","Semester 1 2018","HASS","Tuesday","7:30-8:00","15:00-15:30"
"375",179,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
"376",181,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:30-17:00"
"377",181,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"378",181,"UGRD","M","Semester 1 2018","SEIT","Saturday","8:00-8:30","17:30-18:00"
"379",181,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
"380",181,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"381",181,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"382",182,"PGRD","F","Term 1 2020","SEIT","Friday","7:00-7:30","16:00-16:30"
"383",182,"PGRD","F","Term 1 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
"384",182,"PGRD","F","Term 1 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"385",182,"PGRD","F","Term 1 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"386",185,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:30-17:00"
"387",185,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","15:00-15:30"
"388",185,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:30-9:00","16:00-16:30"
"389",185,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","15:30-16:00"
"390",185,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","17:00-17:30"
"391",185,"UGRD","M","Semester 1 2017","SEIT","Tuesday","9:00-9:30","17:00-17:30"
"392",185,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"393",186,"UGRD","M","Semester 2 2018","HASS","Friday","7:30-8:00","15:00-15:30"
"394",186,"UGRD","M","Semester 2 2018","HASS","Monday","8:00-8:30","17:00-17:30"
"395",186,"UGRD","M","Semester 2 2018","HASS","Thursday","8:30-9:00","16:30-17:00"
"396",186,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:00-8:30","17:00-17:30"
"397",186,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:00-8:30","15:30-16:00"
"398",187,"UGRD","F","Semester 1 2018","BUS","Friday","8:00-8:30","16:30-17:00"
"399",187,"UGRD","F","Semester 1 2018","BUS","Monday","7:30-8:00","17:30-18:00"
"400",187,"UGRD","F","Semester 1 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
"401",187,"UGRD","F","Semester 1 2018","BUS","Tuesday","8:00-8:30","15:00-15:30"
"402",187,"UGRD","F","Semester 1 2018","BUS","Wednesday","8:30-9:00","15:30-16:00"
"403",190,"UGRD","M","Semester 1 2018","BUS","Friday","8:00-8:30","16:30-17:00"
"404",190,"UGRD","M","Semester 1 2018","BUS","Monday","7:30-8:00","15:30-16:00"
"405",190,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","15:00-15:30"
"406",190,"UGRD","M","Semester 1 2018","BUS","Tuesday","8:00-8:30","16:30-17:00"
"407",190,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
"408",191,"PGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","15:30-16:00"
"409",191,"PGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
"410",191,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"411",191,"PGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"412",191,"PGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:30-17:00"
"413",193,"UGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
"414",193,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
"415",193,"UGRD","M","Semester 1 2018","HASS","Thursday","9:30-10:00","16:00-16:30"
"416",193,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:30-17:00"
"417",193,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:30-17:00"
"418",195,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:30-17:00"
"419",195,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
"420",195,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
"421",195,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"422",195,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"423",196,"UGRD","F","Semester 1 2018","SCI","Monday","8:30-9:00","16:00-16:30"
"424",196,"UGRD","F","Semester 1 2018","SCI","Tuesday","8:00-8:30","15:30-16:00"
"425",197,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","15:00-15:30"
"426",197,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","16:00-16:30"
"427",197,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:00-8:30","15:30-16:00"
"428",197,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:00-8:30","17:00-17:30"
"429",197,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"430",197,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"431",197,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"432",198,"UGRD","F","Semester 1 2018","HASS","Friday","8:30-9:00","16:30-17:00"
"433",198,"UGRD","F","Semester 1 2018","HASS","Monday","8:30-9:00","17:30-18:00"
"434",198,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
"435",198,"UGRD","F","Semester 1 2018","HASS","Wednesday","7:30-8:00","16:00-16:30"
"436",201,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","17:00-17:30"
"437",201,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:30-17:00"
"438",201,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","17:30-18:00"
"439",201,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"440",201,"UGRD","M","Semester 1 2018","SEIT","Wednesday","7:30-8:00","16:00-16:30"
"441",202,"PGRD","M","Semester 2 2016","HASS","Wednesday","8:00-8:30","16:00-16:30"
"442",203,"PGRD","F","Semester 1 2017","BUS","Tuesday","8:30-9:00","16:30-17:00"
"443",204,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"444",204,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:30-16:00"
"445",204,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"446",204,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"447",205,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:30-17:00"
"448",205,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
"449",205,"UGRD","M","Semester 1 2018","HASS","Thursday","8:30-9:00","16:00-16:30"
"450",205,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:30-17:00"
"451",206,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","15:00-15:30"
"452",206,"UGRD","M","Semester 1 2017","SEIT","Monday","7:30-8:00","16:00-16:30"
"453",206,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"454",206,"UGRD","M","Semester 1 2017","SEIT","Tuesday","9:30-10:00","15:00-15:30"
"455",206,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"456",207,"PGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
"457",207,"PGRD","M","Semester 2 2017","SEIT","Monday","8:00-8:30","16:00-16:30"
"458",207,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","15:30-16:00"
"459",207,"PGRD","M","Semester 2 2017","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"460",213,"UGRD","M","Semester 1 2018","BUS","Friday","8:00-8:30","15:00-15:30"
"461",213,"UGRD","M","Semester 1 2018","BUS","Monday","7:30-8:00","17:30-18:00"
"462",213,"UGRD","M","Semester 1 2018","BUS","Thursday","7:30-8:00","15:30-16:00"
"463",213,"UGRD","M","Semester 1 2018","BUS","Tuesday","8:30-9:00","16:00-16:30"
"464",213,"UGRD","M","Semester 1 2018","BUS","Wednesday","7:30-8:00","15:30-16:00"
"465",214,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
"466",214,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","16:30-17:00"
"467",214,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:00-8:30","16:30-17:00"
"468",214,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:30-17:00"
"469",214,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"470",214,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"471",216,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","15:00-15:30"
"472",216,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","16:30-17:00"
"473",216,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","17:00-17:30"
"474",216,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"475",216,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"476",217,"UGRD","F","Semester 1 2018","SCI","Friday","8:30-9:00","15:30-16:00"
"477",217,"UGRD","F","Semester 1 2018","SCI","Monday","8:00-8:30","15:30-16:00"
"478",217,"UGRD","F","Semester 1 2018","SCI","Thursday","8:30-9:00","15:30-16:00"
"479",217,"UGRD","F","Semester 1 2018","SCI","Tuesday","8:00-8:30","16:00-16:30"
"480",217,"UGRD","F","Semester 1 2018","SCI","Wednesday","8:00-8:30","16:00-16:30"
"481",220,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:00-16:30"
"482",220,"UGRD","M","Semester 1 2017","SEIT","Monday","7:30-8:00","15:30-16:00"
"483",220,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:00-8:30","15:30-16:00"
"484",220,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","16:30-17:00"
"485",220,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"486",220,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"487",220,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"488",222,"PGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","15:30-16:00"
"489",222,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:30-16:00"
"490",222,"PGRD","M","Semester 1 2017","SEIT","Tuesday","9:00-9:30","16:30-17:00"
"491",222,"PGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"492",223,"PGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:00-16:30"
"493",223,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
"494",224,"PGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
"495",224,"PGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:00-15:30"
"496",224,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:30-16:00"
"497",224,"PGRD","M","Semester 1 2017","SEIT","Tuesday","7:00-7:30","15:30-16:00"
"498",224,"PGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"499",225,"PGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:30-17:00"
"500",225,"PGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"501",227,"PGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
"502",227,"PGRD","M","Semester 1 2017","SEIT","Thursday","9:00-9:30","16:00-16:30"
"503",227,"PGRD","M","Semester 1 2017","SEIT","Tuesday","9:00-9:30","16:00-16:30"
"504",230,"UGRD","M","Semester 1 2018","BUS","Friday","8:00-8:30","16:30-17:00"
"505",230,"UGRD","M","Semester 1 2018","BUS","Monday","8:30-9:00","17:30-18:00"
"506",230,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","16:00-16:30"
"507",230,"UGRD","M","Semester 1 2018","BUS","Tuesday","8:30-9:00","15:30-16:00"
"508",230,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
"509",231,"UGRD","M","Semester 1 2018","SCI","Tuesday","9:00-9:30","16:00-16:30"
"510",231,"UGRD","M","Semester 1 2018","SCI","Wednesday","8:30-9:00","16:00-16:30"
"511",232,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:00-16:30"
"512",232,"UGRD","M","Semester 1 2018","HASS","Monday","8:30-9:00","16:00-16:30"
"513",232,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","16:30-17:00"
"514",232,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:30-17:00"
"515",232,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:30-17:00"
"516",234,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
"517",234,"UGRD","M","Semester 1 2017","SEIT","Monday","9:30-10:00","17:00-17:30"
"518",234,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:30-17:00"
"519",234,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"520",234,"UGRD","M","Semester 1 2017","SEIT","Wednesday","9:30-10:00","16:00-16:30"
"521",235,"UGRD","F","Semester 1 2017","SEIT","Friday","8:00-8:30","17:30-18:00"
"522",235,"UGRD","F","Semester 1 2017","SEIT","Monday","8:00-8:30","15:00-15:30"
"523",235,"UGRD","F","Semester 1 2017","SEIT","Saturday","8:00-8:30","16:00-16:30"
"524",235,"UGRD","F","Semester 1 2017","SEIT","Sunday","8:00-8:30","15:00-15:30"
"525",235,"UGRD","F","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"526",235,"UGRD","F","Semester 1 2017","SEIT","Tuesday","7:30-8:00","17:00-17:30"
"527",235,"UGRD","F","Semester 1 2017","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"528",236,"UGRD","M","Semester 2 2017","SEIT","Friday","8:30-9:00","15:00-15:30"
"529",236,"UGRD","M","Semester 2 2017","SEIT","Monday","8:00-8:30","16:30-17:00"
"530",236,"UGRD","M","Semester 2 2017","SEIT","Saturday","8:00-8:30","17:00-17:30"
"531",236,"UGRD","M","Semester 2 2017","SEIT","Sunday","8:00-8:30","16:00-16:30"
"532",236,"UGRD","M","Semester 2 2017","SEIT","Thursday","9:00-9:30","16:30-17:00"
"533",236,"UGRD","M","Semester 2 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"534",236,"UGRD","M","Semester 2 2017","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"535",237,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","17:30-18:00"
"536",237,"UGRD","M","Semester 1 2017","SEIT","Monday","9:30-10:00","16:00-16:30"
"537",237,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","15:00-15:30"
"538",237,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"539",237,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"540",240,"UGRD","M","Semester 1 2018","BUS","Friday","7:00-7:30","15:30-16:00"
"541",240,"UGRD","M","Semester 1 2018","BUS","Monday","9:30-10:00","16:00-16:30"
"542",240,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","16:00-16:30"
"543",240,"UGRD","M","Semester 1 2018","BUS","Tuesday","8:30-9:00","15:00-15:30"
"544",240,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
