ID,JobTitle,FulltimeParttime,PositionTitle,AcademicProfessional,Level,School,Day,Entrance,Exit
232,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,4,BUS,Tuesday,8:30-9:00,16:00-16:30
232,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,4,BUS,Wednesday,8:00-8:30,16:00-16:30
233,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,17:30-18:00
233,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,16:00-16:30
233,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,16:30-17:00
234,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,BUS,Monday,8:30-9:00,15:00-15:30
234,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,BUS,Tuesday,9:30-10:00,15:00-15:30
235,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Thursday,8:00-8:30,17:00-17:30
235,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,16:30-17:00
236,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,9:00-9:30,17:00-17:30
236,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:30-9:00,16:00-16:30
236,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,8:30-9:00,16:00-16:30
236,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:30-9:00,16:00-16:30
237,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:00-8:30,16:30-17:00
237,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,16:00-16:30
237,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,7:00-7:30,16:30-17:00
238,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:00-8:30,17:00-17:30
238,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,15:00-15:30
238,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,7:00-7:30,16:30-17:00
238,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:30-9:00,16:30-17:00
238,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,16:30-17:00
239,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Friday,8:00-8:30,16:00-16:30
239,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Monday,9:30-10:00,15:30-16:00
239,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Thursday,8:30-9:00,16:00-16:30
239,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Tuesday,9:30-10:00,16:30-17:00
239,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Wednesday,8:30-9:00,16:00-16:30
240,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,BUS,Friday,8:30-9:00,17:00-17:30
240,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,BUS,Monday,8:30-9:00,16:30-17:00
240,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,BUS,Tuesday,8:00-8:30,16:30-17:00
241,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,15:00-15:30
241,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,7:00-7:30,17:00-17:30
241,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,16:30-17:00
241,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,16:30-17:00
242,ADFA Administrative,Full-Time,Technical Officer,Professional,2,BUS,Monday,9:00-9:30,17:30-18:00
242,ADFA Administrative,Full-Time,Technical Officer,Professional,2,BUS,Tuesday,8:00-8:30,15:00-15:30
242,ADFA Administrative,Full-Time,Technical Officer,Professional,2,BUS,Wednesday,8:30-9:00,16:00-16:30
243,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Friday,8:00-8:30,16:00-16:30
243,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Monday,8:00-8:30,15:30-16:00
243,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Thursday,8:00-8:30,16:30-17:00
243,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Tuesday,8:00-8:30,16:30-17:00
243,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Wednesday,8:00-8:30,16:30-17:00
244,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,5,BUS,Friday,8:00-8:30,16:30-17:00
244,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,5,BUS,Monday,8:30-9:00,16:00-16:30
244,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,5,BUS,Thursday,8:00-8:30,16:00-16:30
244,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,5,BUS,Tuesday,8:00-8:30,16:30-17:00
244,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,5,BUS,Wednesday,8:00-8:30,16:00-16:30
245,Professor,Full-Time,Professor,Academic,E,BUS,Friday,8:00-8:30,17:00-17:30
245,Professor,Full-Time,Professor,Academic,E,BUS,Monday,8:00-8:30,16:00-16:30
245,Professor,Full-Time,Professor,Academic,E,BUS,Thursday,8:30-9:00,16:30-17:00
245,Professor,Full-Time,Professor,Academic,E,BUS,Tuesday,8:30-9:00,15:30-16:00
245,Professor,Full-Time,Professor,Academic,E,BUS,Wednesday,8:30-9:00,16:30-17:00
246,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,BUS,Friday,7:00-7:30,16:00-16:30
246,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,BUS,Monday,9:00-9:30,15:00-15:30
246,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,BUS,Thursday,8:30-9:00,15:30-16:00
246,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,BUS,Tuesday,8:30-9:00,16:00-16:30
246,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,BUS,Wednesday,8:30-9:00,17:30-18:00
247,Research Associate,Part-Time,Research Associate,Academic,A,BUS,Friday,7:30-8:00,16:30-17:00
247,Research Associate,Part-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,15:00-15:30
247,Research Associate,Part-Time,Research Associate,Academic,A,BUS,Tuesday,8:30-9:00,17:30-18:00
247,Research Associate,Part-Time,Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,16:30-17:00
248,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,BUS,Friday,8:00-8:30,16:00-16:30
248,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,BUS,Thursday,7:00-7:30,16:30-17:00
248,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,BUS,Tuesday,8:30-9:00,16:30-17:00
248,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,BUS,Wednesday,8:30-9:00,16:30-17:00
249,ADFA Administrative,Full-Time,Client Service Officer,Professional,2,BUS,Tuesday,8:30-9:00,16:30-17:00
249,ADFA Administrative,Full-Time,Client Service Officer,Professional,2,BUS,Wednesday,9:00-9:30,16:30-17:00
250,Professor,Full-Time,Professor,Academic,E,BUS,Friday,8:30-9:00,16:00-16:30
250,Professor,Full-Time,Professor,Academic,E,BUS,Tuesday,8:30-9:00,16:30-17:00
250,Professor,Full-Time,Professor,Academic,E,BUS,Wednesday,9:30-10:00,16:30-17:00
251,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Monday,8:30-9:00,16:30-17:00
251,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Thursday,8:30-9:00,16:30-17:00
251,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Tuesday,8:30-9:00,16:00-16:30
251,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Wednesday,8:00-8:30,16:00-16:30
252,ADFA Administrative,Full-Time,Project Support Officer,Professional,4,BUS,Friday,7:00-7:30,16:30-17:00
252,ADFA Administrative,Full-Time,Project Support Officer,Professional,4,BUS,Wednesday,8:30-9:00,16:30-17:00
253,Senior Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,16:00-16:30
253,Senior Research Associate,Full-Time,Research Associate,Academic,A,BUS,Thursday,8:30-9:00,16:30-17:00
253,Senior Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,16:00-16:30
254,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Friday,8:00-8:30,16:30-17:00
254,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Monday,8:00-8:30,17:00-17:30
254,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Thursday,8:30-9:00,17:00-17:30
254,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Tuesday,8:30-9:00,16:30-17:00
254,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Wednesday,8:00-8:30,17:00-17:30
255,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,9:00-9:30,15:30-16:00
255,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,16:00-16:30
255,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,17:00-17:30
256,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Friday,8:30-9:00,16:00-16:30
256,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Thursday,8:30-9:00,16:00-16:30
256,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Tuesday,8:30-9:00,17:00-17:30
256,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Wednesday,8:00-8:30,16:30-17:00
257,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:00-8:30,16:30-17:00
257,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,16:00-16:30
257,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Thursday,8:00-8:30,16:30-17:00
257,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,8:00-8:30,16:00-16:30
257,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:30-9:00,16:30-17:00
258,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,16:00-16:30
258,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,7:30-8:00,16:00-16:30
258,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:30-17:00
258,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,15:00-15:30
259,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:00-8:30,16:00-16:30
259,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:30-9:00,15:00-15:30
259,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:00-16:30
259,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:30-9:00,16:30-17:00
259,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,16:30-17:00
260,ADFA Administrative,Full-Time,Electronics Engineer,Professional,4,BUS,Friday,9:00-9:30,17:30-18:00
260,ADFA Administrative,Full-Time,Electronics Engineer,Professional,4,BUS,Monday,8:00-8:30,16:30-17:00
260,ADFA Administrative,Full-Time,Electronics Engineer,Professional,4,BUS,Thursday,8:30-9:00,16:30-17:00
261,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,BUS,Friday,8:30-9:00,16:00-16:30
261,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,BUS,Monday,8:30-9:00,16:30-17:00
262,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:00-8:30,17:00-17:30
262,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,17:00-17:30
262,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,16:30-17:00
262,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,16:30-17:00
263,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,BUS,Monday,8:30-9:00,16:30-17:00
263,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,BUS,Thursday,8:30-9:00,15:30-16:00
263,Lecturer,Full-Time,Lecturer - Sys Eng. & Project,Academic,B,BUS,Wednesday,9:00-9:30,16:30-17:00
264,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Friday,8:00-8:30,16:30-17:00
264,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Monday,8:30-9:00,16:30-17:00
264,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Thursday,8:30-9:00,15:30-16:00
264,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Tuesday,8:00-8:30,16:00-16:30
264,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Wednesday,8:00-8:30,17:00-17:30
265,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,15:30-16:00
265,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,7:30-8:00,15:30-16:00
265,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,7:30-8:00,17:00-17:30
266,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:00-8:30,16:30-17:00
266,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,9:30-10:00,16:30-17:00
266,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:30-17:00
266,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,16:00-16:30
266,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,16:00-16:30
267,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,17:00-17:30
267,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:30-9:00,16:30-17:00
267,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:30-17:00
267,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,15:00-15:30
268,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,BUS,Friday,8:30-9:00,15:30-16:00
268,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,BUS,Monday,8:00-8:30,16:30-17:00
268,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,BUS,Tuesday,8:30-9:00,16:30-17:00
268,Lecturer,Full-Time,Lecturer - Aviation,Academic,B,BUS,Wednesday,8:30-9:00,15:30-16:00
269,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,BUS,Friday,8:30-9:00,16:30-17:00
269,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,BUS,Monday,8:30-9:00,17:00-17:30
269,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,BUS,Thursday,8:00-8:30,16:00-16:30
269,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,BUS,Tuesday,8:30-9:00,16:00-16:30
269,Research Associate,Full-Time,Research Associate - FTSI,Academic,A,BUS,Wednesday,8:00-8:30,17:00-17:30
270,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:00-8:30,16:30-17:00
270,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,7:00-7:30,15:30-16:00
270,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Thursday,8:00-8:30,16:00-16:30
270,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,8:00-8:30,16:30-17:00
270,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:30-9:00,16:00-16:30
271,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,3,BUS,Friday,8:00-8:30,15:30-16:00
271,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,3,BUS,Monday,8:30-9:00,15:30-16:00
271,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,3,BUS,Thursday,8:30-9:00,16:30-17:00
271,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,3,BUS,Tuesday,9:00-9:30,16:00-16:30
271,ADFA Administrative,Full-Time,Flight Operations Engineer,Professional,3,BUS,Wednesday,8:30-9:00,16:30-17:00
272,ADFA Manager,Full-Time,School General Manager,Academic,D,BUS,Friday,8:30-9:00,16:30-17:00
272,ADFA Manager,Full-Time,School General Manager,Academic,D,BUS,Monday,8:00-8:30,17:30-18:00
272,ADFA Manager,Full-Time,School General Manager,Academic,D,BUS,Wednesday,8:00-8:30,16:00-16:30
273,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Monday,8:30-9:00,16:30-17:00
273,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Thursday,8:30-9:00,16:30-17:00
273,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Tuesday,8:30-9:00,16:00-16:30
273,Research Associate,Full-Time,Research Staff Level A,Academic,A,BUS,Wednesday,8:30-9:00,16:30-17:00
274,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,9:00-9:30,16:00-16:30
274,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:00-16:30
274,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,16:00-16:30
274,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,16:30-17:00
275,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,16:30-17:00
275,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,9:00-9:30,16:00-16:30
275,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,17:30-18:00
275,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,16:00-16:30
276,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,16:00-16:30
276,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,17:30-18:00
276,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,16:30-17:00
277,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,9:30-10:00,16:00-16:30
277,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,15:00-15:30
277,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:00-8:30,15:00-15:30
277,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,17:30-18:00
277,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,16:30-17:00
278,Head of School,Full-Time,Head of School,Academic,D,BUS,Friday,8:00-8:30,17:00-17:30
278,Head of School,Full-Time,Head of School,Academic,D,BUS,Monday,8:00-8:30,15:00-15:30
278,Head of School,Full-Time,Head of School,Academic,D,BUS,Wednesday,8:30-9:00,16:30-17:00
279,ADFA Administrative,Part-Time,Client Service Officer,Professional,6,BUS,Monday,8:30-9:00,17:00-17:30
279,ADFA Administrative,Part-Time,Client Service Officer,Professional,6,BUS,Tuesday,9:30-10:00,17:00-17:30
280,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,BUS,Friday,8:00-8:30,16:30-17:00
280,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,BUS,Monday,8:30-9:00,16:30-17:00
280,ADFA IT Staff,Full-Time,"Manager, Cyber Security Range",Academic,D,BUS,Tuesday,8:00-8:30,16:30-17:00
282,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:30-9:00,16:30-17:00
282,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,9:00-9:30,16:30-17:00
282,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:00-8:30,15:30-16:00
282,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:30-9:00,17:00-17:30
283,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Friday,8:30-9:00,16:00-16:30
283,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Monday,8:00-8:30,16:30-17:00
283,Lecturer,Full-Time,Lecturer,Academic,B,BUS,Wednesday,8:00-8:30,17:00-17:30
284,ADFA Technical Staff,Full-Time,RF Engineer,Professional,1,BUS,Friday,7:00-7:30,16:00-16:30
284,ADFA Technical Staff,Full-Time,RF Engineer,Professional,1,BUS,Monday,7:30-8:00,16:00-16:30
284,ADFA Technical Staff,Full-Time,RF Engineer,Professional,1,BUS,Thursday,8:00-8:30,17:00-17:30
284,ADFA Technical Staff,Full-Time,RF Engineer,Professional,1,BUS,Tuesday,9:00-9:30,16:00-16:30
284,ADFA Technical Staff,Full-Time,RF Engineer,Professional,1,BUS,Wednesday,8:30-9:00,16:30-17:00
285,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Friday,8:00-8:30,16:30-17:00
285,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Monday,8:00-8:30,15:00-15:30
285,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Thursday,8:00-8:30,16:30-17:00
285,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Tuesday,8:00-8:30,16:30-17:00
285,Lecturer,Full-Time,Lecturer - Civil Engineering,Academic,B,BUS,Wednesday,8:00-8:30,16:30-17:00
286,ADFA Administrative,Full-Time,Senior Technical Officer:Cyber,Professional,7,BUS,Friday,8:00-8:30,16:00-16:30
286,ADFA Administrative,Full-Time,Senior Technical Officer:Cyber,Professional,7,BUS,Monday,8:00-8:30,16:00-16:30
286,ADFA Administrative,Full-Time,Senior Technical Officer:Cyber,Professional,7,BUS,Thursday,8:00-8:30,16:30-17:00
286,ADFA Administrative,Full-Time,Senior Technical Officer:Cyber,Professional,7,BUS,Tuesday,8:30-9:00,16:00-16:30
286,ADFA Administrative,Full-Time,Senior Technical Officer:Cyber,Professional,7,BUS,Wednesday,8:30-9:00,15:00-15:30
287,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Friday,8:00-8:30,17:00-17:30
287,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Monday,8:00-8:30,16:30-17:00
287,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Thursday,8:00-8:30,16:00-16:30
287,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Tuesday,8:00-8:30,16:00-16:30
287,Research Associate,Full-Time,Research Associate - Optical,Academic,A,BUS,Wednesday,8:00-8:30,17:30-18:00
288,ADFA Administrative,Part-Time,Administrative Assistant,Professional,5,BUS,Monday,8:30-9:00,16:00-16:30
288,ADFA Administrative,Part-Time,Administrative Assistant,Professional,5,BUS,Thursday,8:00-8:30,16:30-17:00
288,ADFA Administrative,Part-Time,Administrative Assistant,Professional,5,BUS,Tuesday,8:00-8:30,16:00-16:30
288,ADFA Administrative,Part-Time,Administrative Assistant,Professional,5,BUS,Wednesday,8:00-8:30,17:00-17:30
289,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Friday,8:00-8:30,16:30-17:00
289,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Monday,8:00-8:30,16:00-16:30
289,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:00-8:30,16:30-17:00
289,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Tuesday,8:00-8:30,17:30-18:00
289,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,17:30-18:00
290,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Thursday,8:30-9:00,17:00-17:30
290,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,BUS,Wednesday,8:00-8:30,15:30-16:00
291,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,6,BUS,Friday,8:00-8:30,16:30-17:00
291,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,6,BUS,Monday,8:30-9:00,17:00-17:30
292,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,BUS,Friday,7:00-7:30,16:00-16:30
292,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,BUS,Thursday,8:30-9:00,16:00-16:30
292,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,BUS,Tuesday,9:00-9:30,16:30-17:00
292,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,BUS,Wednesday,8:30-9:00,16:00-16:30
293,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:00-8:30,15:30-16:00
293,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:30-9:00,16:30-17:00
293,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,7:00-7:30,16:00-16:30
293,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,17:00-17:30
294,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:30-9:00,17:30-18:00
294,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,7:30-8:00,16:30-17:00
294,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Thursday,8:30-9:00,15:30-16:00
294,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,8:30-9:00,15:30-16:00
294,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:30-9:00,16:00-16:30
295,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,2,BUS,Friday,8:00-8:30,17:30-18:00
295,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,2,BUS,Thursday,8:30-9:00,16:00-16:30
295,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,2,BUS,Tuesday,8:30-9:00,17:00-17:30
295,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,2,BUS,Wednesday,8:30-9:00,16:00-16:30
296,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,5,BUS,Monday,8:00-8:30,16:30-17:00
296,ADFA Technical Staff,Full-Time,Space Systems Eng/Applied Phys,Professional,5,BUS,Thursday,8:30-9:00,15:30-16:00
297,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow - ACCS,Academic,A,BUS,Friday,8:30-9:00,15:00-15:30
297,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow - ACCS,Academic,A,BUS,Monday,8:00-8:30,16:30-17:00
297,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow - ACCS,Academic,A,BUS,Thursday,8:30-9:00,16:30-17:00
297,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow - ACCS,Academic,A,BUS,Tuesday,8:00-8:30,15:30-16:00
