"ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
98,"PGRD","M","Semester 1 2016","SEIT","Tuesday","8:30-9:00","15:30-16:00"
99,"PGRD","M","Semester 1 2016","BUS","Tuesday","8:00-8:30","16:30-17:00"
100,"PGRD","M","Semester 1 2015","SEIT","Monday","8:00-8:30","16:30-17:00"
100,"PGRD","M","Semester 1 2015","SEIT","Wednesday","9:30-10:00","16:00-16:30"
101,"PGRD","M","Semester 2 2015","SEIT","Wednesday","8:30-9:00","16:30-17:00"
102,"PGRD","M","Semester 2 2015","SEIT","Friday","8:30-9:00","16:00-16:30"
102,"PGRD","M","Semester 2 2015","SEIT","Monday","8:30-9:00","16:00-16:30"
102,"PGRD","M","Semester 2 2015","SEIT","Thursday","9:30-10:00","16:00-16:30"
103,"PGRD","F","Semester 1 2018","SEIT","Friday","7:30-8:00","15:00-15:30"
103,"PGRD","F","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
103,"PGRD","F","Semester 1 2018","SEIT","Thursday","8:00-8:30","17:00-17:30"
103,"PGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
103,"PGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
104,"PGRD","M","Semester 1 2016","HASS","Thursday","8:30-9:00","15:30-16:00"
105,"PGRD","M","Semester 2 2015","BUS","Friday","8:00-8:30","15:00-15:30"
105,"PGRD","M","Semester 2 2015","BUS","Monday","8:00-8:30","16:00-16:30"
106,"PGRD","M","Semester 1 2015","BUS","Friday","8:00-8:30","15:30-16:00"
106,"PGRD","M","Semester 1 2015","BUS","Wednesday","8:30-9:00","16:30-17:00"
108,"PGRD","M","Semester 1 2015","BUS","Tuesday","8:30-9:00","16:00-16:30"
108,"PGRD","M","Semester 1 2015","BUS","Wednesday","7:30-8:00","16:00-16:30"
109,"PGRD","M","Semester 1 2016","BUS","Monday","8:30-9:00","17:00-17:30"
109,"PGRD","M","Semester 1 2016","BUS","Thursday","8:30-9:00","15:30-16:00"
109,"PGRD","M","Semester 1 2016","BUS","Tuesday","8:00-8:30","16:30-17:00"
109,"PGRD","M","Semester 1 2016","BUS","Wednesday","8:30-9:00","16:00-16:30"
110,"PGRD","M","Semester 1 2015","BUS","Friday","8:00-8:30","16:00-16:30"
110,"PGRD","M","Semester 1 2015","BUS","Thursday","8:00-8:30","16:30-17:00"
110,"PGRD","M","Semester 1 2015","BUS","Tuesday","8:30-9:00","16:00-16:30"
110,"PGRD","M","Semester 1 2015","BUS","Wednesday","8:00-8:30","15:30-16:00"
111,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","15:00-15:30"
111,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","16:30-17:00"
111,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
111,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
111,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","16:30-17:00"
112,"PGRD","F","Semester 2 2015","SEIT","Friday","8:30-9:00","16:00-16:30"
112,"PGRD","F","Semester 2 2015","SEIT","Thursday","8:30-9:00","16:00-16:30"
113,"PGRD","M","Semester 1 2015","BUS","Monday","8:00-8:30","16:30-17:00"
113,"PGRD","M","Semester 1 2015","BUS","Tuesday","8:30-9:00","16:00-16:30"
113,"PGRD","M","Semester 1 2015","BUS","Wednesday","8:30-9:00","16:30-17:00"
114,"PGRD","M","Semester 1 2015","BUS","Friday","8:30-9:00","15:30-16:00"
114,"PGRD","M","Semester 1 2015","BUS","Monday","8:00-8:30","16:30-17:00"
114,"PGRD","M","Semester 1 2015","BUS","Thursday","8:00-8:30","15:30-16:00"
114,"PGRD","M","Semester 1 2015","BUS","Tuesday","8:00-8:30","17:30-18:00"
114,"PGRD","M","Semester 1 2015","BUS","Wednesday","8:00-8:30","15:30-16:00"
115,"PGRD","M","Semester 2 2014","HASS","Friday","8:30-9:00","16:00-16:30"
116,"PGRD","M","Semester 1 2016","SEIT","Friday","8:00-8:30","16:00-16:30"
116,"PGRD","M","Semester 1 2016","SEIT","Monday","8:30-9:00","16:30-17:00"
118,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
118,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","17:30-18:00"
118,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
118,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:30-17:00"
119,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
119,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
119,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
119,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
120,"PGRD","F","Semester 2 2016","BUS","Friday","9:00-9:30","15:30-16:00"
120,"PGRD","F","Semester 2 2016","BUS","Wednesday","8:00-8:30","16:00-16:30"
122,"PGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:30-17:00"
122,"PGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:30-16:00"
122,"PGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
123,"PGRD","M","Semester 1 2016","BUS","Tuesday","8:00-8:30","17:30-18:00"
123,"PGRD","M","Semester 1 2016","BUS","Wednesday","8:30-9:00","16:00-16:30"
124,"PGRD","F","Semester 1 2016","BUS","Monday","8:30-9:00","15:00-15:30"
125,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:30-16:00"
126,"PGRD","M","Semester 2 2016","HASS","Monday","8:00-8:30","16:00-16:30"
126,"PGRD","M","Semester 2 2016","HASS","Tuesday","8:30-9:00","16:00-16:30"
126,"PGRD","M","Semester 2 2016","HASS","Wednesday","8:00-8:30","15:30-16:00"
127,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
127,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:30-17:00"
127,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
127,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:00-9:30","16:30-17:00"
127,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
128,"PGRD","M","Semester 1 2016","SEIT","Tuesday","8:00-8:30","16:30-17:00"
128,"PGRD","M","Semester 1 2016","SEIT","Wednesday","8:00-8:30","16:00-16:30"
129,"PGRD","F","Semester 2 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
129,"PGRD","F","Semester 2 2018","SEIT","Thursday","8:30-9:00","17:00-17:30"
129,"PGRD","F","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:30-17:00"
130,"PGRD","M","Semester 1 2016","SEIT","Monday","8:30-9:00","16:00-16:30"
130,"PGRD","M","Semester 1 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
130,"PGRD","M","Semester 1 2016","SEIT","Wednesday","8:30-9:00","16:00-16:30"
131,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:30-16:00"
131,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","17:30-18:00"
131,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","15:30-16:00"
131,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
132,"PGRD","M","Semester 2 2014","SEIT","Friday","8:30-9:00","16:30-17:00"
132,"PGRD","M","Semester 2 2014","SEIT","Tuesday","8:30-9:00","16:00-16:30"
133,"PGRD","M","Semester 1 2016","HASS","Monday","8:00-8:30","15:00-15:30"
133,"PGRD","M","Semester 1 2016","HASS","Thursday","8:30-9:00","16:00-16:30"
133,"PGRD","M","Semester 1 2016","HASS","Wednesday","8:00-8:30","16:00-16:30"
134,"PGRD","F","Semester 1 2015","SEIT","Thursday","8:00-8:30","16:00-16:30"
135,"PGRD","F","Semester 1 2014","BUS","Monday","8:30-9:00","17:00-17:30"
135,"PGRD","F","Semester 1 2014","BUS","Wednesday","8:00-8:30","16:30-17:00"
136,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
136,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
136,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
137,"PGRD","M","Semester 1 2016","SEIT","Thursday","8:30-9:00","16:00-16:30"
137,"PGRD","M","Semester 1 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
138,"PGRD","M","Semester 2 2017","SEIT","Friday","9:00-9:30","17:30-18:00"
138,"PGRD","M","Semester 2 2017","SEIT","Monday","8:00-8:30","16:00-16:30"
138,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
139,"PGRD","F","Semester 1 2017","HASS","Friday","8:00-8:30","15:30-16:00"
139,"PGRD","F","Semester 1 2017","HASS","Monday","8:30-9:00","17:00-17:30"
139,"PGRD","F","Semester 1 2017","HASS","Tuesday","8:00-8:30","15:30-16:00"
139,"PGRD","F","Semester 1 2017","HASS","Wednesday","8:30-9:00","15:00-15:30"
140,"PGRD","F","Semester 1 2017","HASS","Friday","8:00-8:30","16:00-16:30"
140,"PGRD","F","Semester 1 2017","HASS","Monday","8:00-8:30","16:00-16:30"
142,"PGRD","F","Semester 1 2016","HASS","Monday","8:00-8:30","16:30-17:00"
142,"PGRD","F","Semester 1 2016","HASS","Tuesday","8:30-9:00","16:00-16:30"
142,"PGRD","F","Semester 1 2016","HASS","Wednesday","9:00-9:30","16:00-16:30"
144,"PGRD","M","Semester 2 2016","SEIT","Friday","8:00-8:30","15:00-15:30"
144,"PGRD","M","Semester 2 2016","SEIT","Monday","8:30-9:00","16:00-16:30"
144,"PGRD","M","Semester 2 2016","SEIT","Thursday","8:00-8:30","16:00-16:30"
144,"PGRD","M","Semester 2 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
145,"PGRD","M","Semester 1 2016","BUS","Tuesday","9:00-9:30","15:30-16:00"
147,"PGRD","M","Semester 1 2016","BUS","Friday","9:00-9:30","17:00-17:30"
147,"PGRD","M","Semester 1 2016","BUS","Monday","8:30-9:00","15:30-16:00"
148,"PGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
148,"PGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","15:30-16:00"
149,"PGRD","F","Semester 1 2016","HASS","Friday","8:30-9:00","15:00-15:30"
149,"PGRD","F","Semester 1 2016","HASS","Monday","8:30-9:00","15:30-16:00"
149,"PGRD","F","Semester 1 2016","HASS","Tuesday","8:00-8:30","16:00-16:30"
150,"PGRD","M","Semester 1 2015","HASS","Friday","8:30-9:00","16:00-16:30"
150,"PGRD","M","Semester 1 2015","HASS","Thursday","8:00-8:30","15:00-15:30"
151,"UGRD","M","Semester 1 2016","SEIT","Friday","8:00-8:30","16:30-17:00"
151,"UGRD","M","Semester 1 2016","SEIT","Monday","8:30-9:00","16:00-16:30"
151,"UGRD","M","Semester 1 2016","SEIT","Thursday","8:00-8:30","17:30-18:00"
151,"UGRD","M","Semester 1 2016","SEIT","Tuesday","8:30-9:00","16:00-16:30"
151,"UGRD","M","Semester 1 2016","SEIT","Wednesday","8:30-9:00","17:00-17:30"
152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","16:30-17:00"
152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","9:00-9:30","16:00-16:30"
152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","17:00-17:30"
152,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
153,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
153,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
153,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:30-16:00"
153,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
153,"UGRD","M","Semester 1 2018","SEIT","Wednesday","7:00-7:30","17:30-18:00"
154,"UGRD","F","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
154,"UGRD","F","Semester 2 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
154,"UGRD","F","Semester 2 2018","SEIT","Saturday","8:30-9:00","17:00-17:30"
154,"UGRD","F","Semester 2 2018","SEIT","Sunday","8:00-8:30","17:30-18:00"
154,"UGRD","F","Semester 2 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
154,"UGRD","F","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
154,"UGRD","F","Semester 2 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
155,"PGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
155,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
155,"PGRD","M","Semester 2 2017","SEIT","Tuesday","8:30-9:00","15:30-16:00"
156,"UGRD","M","Semester 2 2018","BUS","Friday","8:00-8:30","16:00-16:30"
156,"UGRD","M","Semester 2 2018","BUS","Monday","8:00-8:30","15:30-16:00"
156,"UGRD","M","Semester 2 2018","BUS","Thursday","7:30-8:00","15:30-16:00"
156,"UGRD","M","Semester 2 2018","BUS","Tuesday","7:30-8:00","15:30-16:00"
156,"UGRD","M","Semester 2 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
157,"PGRD","M","Semester 2 2017","SEIT","Friday","8:30-9:00","15:00-15:30"
157,"PGRD","M","Semester 2 2017","SEIT","Monday","8:30-9:00","15:30-16:00"
157,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:30-9:00","17:30-18:00"
157,"PGRD","M","Semester 2 2017","SEIT","Wednesday","8:30-9:00","16:30-17:00"
158,"PGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
158,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
158,"PGRD","M","Semester 2 2017","SEIT","Wednesday","8:30-9:00","16:30-17:00"
159,"PGRD","M","Semester 2 2017","SEIT","Monday","8:30-9:00","15:00-15:30"
159,"PGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","16:30-17:00"
159,"PGRD","M","Semester 2 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
159,"PGRD","M","Semester 2 2017","SEIT","Wednesday","8:00-8:30","16:00-16:30"
160,"PGRD","M","Semester 1 2017","SEIT","Monday","9:30-10:00","15:30-16:00"
160,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
160,"PGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
161,"UGRD","F","Semester 1 2017","SEIT","Friday","8:00-8:30","16:30-17:00"
161,"UGRD","F","Semester 1 2017","SEIT","Monday","7:00-7:30","15:30-16:00"
161,"UGRD","F","Semester 1 2017","SEIT","Thursday","8:00-8:30","15:30-16:00"
161,"UGRD","F","Semester 1 2017","SEIT","Tuesday","8:00-8:30","15:00-15:30"
161,"UGRD","F","Semester 1 2017","SEIT","Wednesday","8:30-9:00","15:00-15:30"
162,"PGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
162,"PGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
162,"PGRD","M","Semester 2 2018","SEIT","Thursday","9:30-10:00","16:00-16:30"
162,"PGRD","M","Semester 2 2018","SEIT","Tuesday","9:00-9:30","15:00-15:30"
163,"UGRD","M","Semester 1 2018","SEIT","Friday","9:00-9:30","16:30-17:00"
163,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
163,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
163,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
163,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:00-15:30"
164,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","17:30-18:00"
164,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","15:30-16:00"
164,"UGRD","M","Semester 1 2017","SEIT","Thursday","7:00-7:30","17:00-17:30"
164,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
164,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
165,"UGRD","M","Semester 1 2017","SEIT","Friday","9:30-10:00","15:00-15:30"
165,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:00-15:30"
165,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","17:30-18:00"
165,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
165,"UGRD","M","Semester 1 2017","SEIT","Wednesday","7:30-8:00","16:00-16:30"
166,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
166,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
166,"UGRD","M","Semester 1 2018","SEIT","Thursday","7:00-7:30","16:00-16:30"
166,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:30-17:00"
166,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:00-15:30"
167,"UGRD","M","Semester 1 2018","BUS","Friday","8:00-8:30","16:00-16:30"
167,"UGRD","M","Semester 1 2018","BUS","Monday","8:00-8:30","15:00-15:30"
167,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","15:30-16:00"
167,"UGRD","M","Semester 1 2018","BUS","Tuesday","9:00-9:30","15:30-16:00"
167,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
168,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:30-17:00"
168,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","15:30-16:00"
168,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","16:30-17:00"
168,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
168,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
168,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","17:00-17:30"
169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","15:30-16:00"
169,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:00-9:30","16:30-17:00"
170,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:00-16:30"
170,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
170,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:30-16:00"
170,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
170,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
171,"PGRD","F","Semester 1 2017","SEIT","Friday","8:00-8:30","15:30-16:00"
171,"PGRD","F","Semester 1 2017","SEIT","Monday","8:30-9:00","15:30-16:00"
171,"PGRD","F","Semester 1 2017","SEIT","Thursday","8:00-8:30","15:30-16:00"
171,"PGRD","F","Semester 1 2017","SEIT","Tuesday","7:30-8:00","15:30-16:00"
171,"PGRD","F","Semester 1 2017","SEIT","Wednesday","9:30-10:00","15:00-15:30"
172,"PGRD","F","Semester 1 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
172,"PGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
172,"PGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
172,"PGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
173,"PGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","16:00-16:30"
173,"PGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:30-17:00"
173,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
173,"PGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","16:00-16:30"
174,"PGRD","M","Semester 1 2017","SEIT","Friday","7:00-7:30","16:00-16:30"
174,"PGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","16:00-16:30"
174,"PGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:00-16:30"
174,"PGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:30-17:00"
175,"PGRD","F","Semester 2 2018","BUS","Friday","8:00-8:30","15:00-15:30"
175,"PGRD","F","Semester 2 2018","BUS","Monday","7:30-8:00","16:30-17:00"
175,"PGRD","F","Semester 2 2018","BUS","Thursday","8:30-9:00","16:00-16:30"
175,"PGRD","F","Semester 2 2018","BUS","Tuesday","8:00-8:30","16:30-17:00"
175,"PGRD","F","Semester 2 2018","BUS","Wednesday","8:30-9:00","16:30-17:00"
176,"PGRD","M","Semester 1 2017","BUS","Friday","8:30-9:00","15:30-16:00"
176,"PGRD","M","Semester 1 2017","BUS","Monday","8:30-9:00","16:00-16:30"
176,"PGRD","M","Semester 1 2017","BUS","Thursday","8:30-9:00","16:00-16:30"
176,"PGRD","M","Semester 1 2017","BUS","Tuesday","9:00-9:30","16:00-16:30"
176,"PGRD","M","Semester 1 2017","BUS","Wednesday","8:00-8:30","16:00-16:30"
177,"PGRD","F","Semester 1 2017","HASS","Friday","8:00-8:30","16:30-17:00"
177,"PGRD","F","Semester 1 2017","HASS","Monday","8:30-9:00","16:00-16:30"
177,"PGRD","F","Semester 1 2017","HASS","Tuesday","8:00-8:30","15:30-16:00"
178,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
178,"UGRD","M","Semester 2 2018","SEIT","Monday","8:30-9:00","15:30-16:00"
178,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:30-17:00"
178,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
178,"UGRD","M","Semester 2 2018","SEIT","Wednesday","7:30-8:00","15:30-16:00"
179,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","15:30-16:00"
179,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
179,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","16:00-16:30"
179,"UGRD","M","Semester 1 2018","HASS","Tuesday","7:30-8:00","15:00-15:30"
179,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
180,"UGRD","M","Semester 1 2018","SCI","Friday","9:00-9:30","16:00-16:30"
180,"UGRD","M","Semester 1 2018","SCI","Monday","8:30-9:00","16:00-16:30"
180,"UGRD","M","Semester 1 2018","SCI","Saturday","8:00-8:30","15:00-15:30"
180,"UGRD","M","Semester 1 2018","SCI","Thursday","8:30-9:00","15:30-16:00"
180,"UGRD","M","Semester 1 2018","SCI","Tuesday","8:00-8:30","16:30-17:00"
180,"UGRD","M","Semester 1 2018","SCI","Wednesday","8:00-8:30","15:30-16:00"
181,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:30-17:00"
181,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
181,"UGRD","M","Semester 1 2018","SEIT","Saturday","8:00-8:30","17:30-18:00"
181,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
181,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
181,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
182,"PGRD","F","Term 1 2020","SEIT","Friday","7:00-7:30","16:00-16:30"
182,"PGRD","F","Term 1 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
182,"PGRD","F","Term 1 2020","SEIT","Tuesday","8:30-9:00","16:00-16:30"
182,"PGRD","F","Term 1 2020","SEIT","Wednesday","8:00-8:30","15:30-16:00"
184,"PGRD","F","Semester 2 2018","BUS","Friday","8:00-8:30","16:30-17:00"
184,"PGRD","F","Semester 2 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
184,"PGRD","F","Semester 2 2018","BUS","Tuesday","7:30-8:00","16:30-17:00"
184,"PGRD","F","Semester 2 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
185,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:30-17:00"
185,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","15:00-15:30"
185,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:30-9:00","16:00-16:30"
185,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","15:30-16:00"
185,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","17:00-17:30"
185,"UGRD","M","Semester 1 2017","SEIT","Tuesday","9:00-9:30","17:00-17:30"
185,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
186,"UGRD","M","Semester 2 2018","HASS","Friday","7:30-8:00","15:00-15:30"
186,"UGRD","M","Semester 2 2018","HASS","Monday","8:00-8:30","17:00-17:30"
186,"UGRD","M","Semester 2 2018","HASS","Thursday","8:30-9:00","16:30-17:00"
186,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:00-8:30","17:00-17:30"
